date,home_team,away_team,home_score,away_score,home_team_victory,draw,tournament_name,city,country,neutral,scoring_team,scoring_player,minute,own_goal,penalty,shootout_required,first_shooter,winner
1937-10-10,Norway,Republic of Ireland,3,2,True,False,FIFA World Cup qualification,Oslo,Norway,False,Norway,Reidar Kvammen,64.0,False,False,False,,
1937-10-10,Norway,Republic of Ireland,3,2,True,False,FIFA World Cup qualification,Oslo,Norway,False,Norway,Alf Martinsen,78.0,False,False,False,,
1937-10-10,Poland,Yugoslavia,4,0,True,False,FIFA World Cup qualification,Warsaw,Poland,False,Poland,Leonard Piątek,3.0,False,False,False,,
1937-10-10,Poland,Yugoslavia,4,0,True,False,FIFA World Cup qualification,Warsaw,Poland,False,Poland,Leonard Piątek,20.0,False,False,False,,
1937-10-10,Poland,Yugoslavia,4,0,True,False,FIFA World Cup qualification,Warsaw,Poland,False,Poland,Jerzy Wostal,59.0,False,False,False,,
1937-10-10,Poland,Yugoslavia,4,0,True,False,FIFA World Cup qualification,Warsaw,Poland,False,Poland,Ernst Wilimowski,78.0,False,False,False,,
1937-11-07,Bulgaria,Czechoslovakia,1,1,False,True,FIFA World Cup qualification,Sofia,Bulgaria,False,Czechoslovakia,Jan Ríha,44.0,False,False,False,,
1937-11-07,Bulgaria,Czechoslovakia,1,1,False,True,FIFA World Cup qualification,Sofia,Bulgaria,False,Bulgaria,Georgi Panchediev,89.0,False,True,False,,
1937-11-07,Republic of Ireland,Norway,3,3,False,True,FIFA World Cup qualification,Dublin,Irish Free State,True,Republic of Ireland,Jimmy Dunne,10.0,False,False,False,,
1937-11-07,Republic of Ireland,Norway,3,3,False,True,FIFA World Cup qualification,Dublin,Irish Free State,True,Norway,Reidar Kvammen,16.0,False,False,False,,
1937-11-07,Republic of Ireland,Norway,3,3,False,True,FIFA World Cup qualification,Dublin,Irish Free State,True,Norway,Reidar Kvammen,33.0,False,False,False,,
1937-11-07,Republic of Ireland,Norway,3,3,False,True,FIFA World Cup qualification,Dublin,Irish Free State,True,Norway,Alf Martinsen,49.0,False,False,False,,
1937-11-07,Republic of Ireland,Norway,3,3,False,True,FIFA World Cup qualification,Dublin,Irish Free State,True,Republic of Ireland,Kevin O'Flanagan,62.0,False,False,False,,
1937-11-07,Republic of Ireland,Norway,3,3,False,True,FIFA World Cup qualification,Dublin,Irish Free State,True,Republic of Ireland,Harry Duggan,88.0,False,False,False,,
1937-11-21,Germany,Sweden,5,0,True,False,FIFA World Cup qualification,Altona,Germany,False,Germany,Otto Siffling,2.0,False,False,False,,
1937-11-21,Germany,Sweden,5,0,True,False,FIFA World Cup qualification,Altona,Germany,False,Germany,Fritz Szepan,8.0,False,False,False,,
1937-11-21,Germany,Sweden,5,0,True,False,FIFA World Cup qualification,Altona,Germany,False,Germany,Helmut Schön,48.0,False,False,False,,
1937-11-21,Germany,Sweden,5,0,True,False,FIFA World Cup qualification,Altona,Germany,False,Germany,Otto Siffling,57.0,False,False,False,,
1937-11-21,Germany,Sweden,5,0,True,False,FIFA World Cup qualification,Altona,Germany,False,Germany,Helmut Schön,63.0,False,False,False,,
1937-11-28,Netherlands,Luxembourg,4,0,True,False,FIFA World Cup qualification,Rotterdam,Netherlands,False,Netherlands,Kick Smit,29.0,False,False,False,,
1937-11-28,Netherlands,Luxembourg,4,0,True,False,FIFA World Cup qualification,Rotterdam,Netherlands,False,Netherlands,Piet de Boer,68.0,False,False,False,,
1937-11-28,Netherlands,Luxembourg,4,0,True,False,FIFA World Cup qualification,Rotterdam,Netherlands,False,Netherlands,Piet de Boer,78.0,False,False,False,,
1937-11-28,Netherlands,Luxembourg,4,0,True,False,FIFA World Cup qualification,Rotterdam,Netherlands,False,Netherlands,Piet de Boer,82.0,False,False,False,,
1938-01-22,Israel,Greece,1,3,False,False,FIFA World Cup qualification,Tel Aviv,Mandatory Palestine,False,Greece,Kleanthis Vikelidis,15.0,False,False,False,,
1938-01-22,Israel,Greece,1,3,False,False,FIFA World Cup qualification,Tel Aviv,Mandatory Palestine,False,Greece,Kleanthis Vikelidis,30.0,False,False,False,,
1938-01-22,Israel,Greece,1,3,False,False,FIFA World Cup qualification,Tel Aviv,Mandatory Palestine,False,Israel,Peri Neufeld,36.0,False,False,False,,
1938-01-22,Israel,Greece,1,3,False,False,FIFA World Cup qualification,Tel Aviv,Mandatory Palestine,False,Greece,Antonis Migiakis,73.0,False,False,False,,
1938-02-20,Greece,Israel,1,0,True,False,FIFA World Cup qualification,Athens,Greece,False,Greece,Kleanthis Vikelidis,88.0,False,True,False,,
1938-03-13,Luxembourg,Belgium,2,3,False,False,FIFA World Cup qualification,Luxembourg,Luxembourg,False,Luxembourg,Camille Libar,4.0,False,False,False,,
1938-03-13,Luxembourg,Belgium,2,3,False,False,FIFA World Cup qualification,Luxembourg,Luxembourg,False,Belgium,Bernard Voorhoof,19.0,False,False,False,,
1938-03-13,Luxembourg,Belgium,2,3,False,False,FIFA World Cup qualification,Luxembourg,Luxembourg,False,Luxembourg,Gustave Kemp,33.0,False,False,False,,
1938-03-13,Luxembourg,Belgium,2,3,False,False,FIFA World Cup qualification,Luxembourg,Luxembourg,False,Belgium,Raymond Braine,55.0,False,False,False,,
1938-03-13,Luxembourg,Belgium,2,3,False,False,FIFA World Cup qualification,Luxembourg,Luxembourg,False,Belgium,François de Vries,59.0,False,False,False,,
1938-03-25,Hungary,Greece,11,1,True,False,FIFA World Cup qualification,Budapest,Hungary,False,Hungary,Gyula Zsengellér,15.0,False,False,False,,
1938-03-25,Hungary,Greece,11,1,True,False,FIFA World Cup qualification,Budapest,Hungary,False,Hungary,Pál Titkos,18.0,False,False,False,,
1938-03-25,Hungary,Greece,11,1,True,False,FIFA World Cup qualification,Budapest,Hungary,False,Hungary,Gyula Zsengellér,23.0,False,True,False,,
1938-03-25,Hungary,Greece,11,1,True,False,FIFA World Cup qualification,Budapest,Hungary,False,Hungary,Gyula Zsengellér,25.0,False,False,False,,
1938-03-25,Hungary,Greece,11,1,True,False,FIFA World Cup qualification,Budapest,Hungary,False,Hungary,Jenő Vincze,26.0,False,False,False,,
1938-03-25,Hungary,Greece,11,1,True,False,FIFA World Cup qualification,Budapest,Hungary,False,Hungary,József Nemes,34.0,False,False,False,,
1938-03-25,Hungary,Greece,11,1,True,False,FIFA World Cup qualification,Budapest,Hungary,False,Hungary,József Nemes,40.0,False,False,False,,
1938-03-25,Hungary,Greece,11,1,True,False,FIFA World Cup qualification,Budapest,Hungary,False,Hungary,József Nemes,52.0,False,False,False,,
1938-03-25,Hungary,Greece,11,1,True,False,FIFA World Cup qualification,Budapest,Hungary,False,Hungary,Gyula Zsengellér,65.0,False,False,False,,
1938-03-25,Hungary,Greece,11,1,True,False,FIFA World Cup qualification,Budapest,Hungary,False,Hungary,Pál Titkos,75.0,False,False,False,,
1938-03-25,Hungary,Greece,11,1,True,False,FIFA World Cup qualification,Budapest,Hungary,False,Hungary,Gyula Zsengellér,81.0,False,False,False,,
1938-03-25,Hungary,Greece,11,1,True,False,FIFA World Cup qualification,Budapest,Hungary,False,Greece,Lefteris Makris,89.0,False,False,False,,
1938-04-03,Belgium,Netherlands,1,1,False,True,FIFA World Cup qualification,Antwerp,Belgium,False,Netherlands,Henk van Spaandonck,37.0,False,False,False,,
1938-04-03,Belgium,Netherlands,1,1,False,True,FIFA World Cup qualification,Antwerp,Belgium,False,Belgium,Hendrik Isemborghs,53.0,False,False,False,,
1938-04-03,Yugoslavia,Poland,1,0,True,False,FIFA World Cup qualification,Belgrade,Yugoslavia,False,Yugoslavia,Blagoje Marjanović,61.0,False,False,False,,
1938-04-24,Czechoslovakia,Bulgaria,6,0,True,False,FIFA World Cup qualification,Prague,Czechoslovakia,False,Czechoslovakia,Ladislav Šimůnek,21.0,False,False,False,,
1938-04-24,Czechoslovakia,Bulgaria,6,0,True,False,FIFA World Cup qualification,Prague,Czechoslovakia,False,Czechoslovakia,Oldřich Nejedlý,57.0,False,False,False,,
1938-04-24,Czechoslovakia,Bulgaria,6,0,True,False,FIFA World Cup qualification,Prague,Czechoslovakia,False,Czechoslovakia,Josef Ludl,73.0,False,False,False,,
1938-04-24,Czechoslovakia,Bulgaria,6,0,True,False,FIFA World Cup qualification,Prague,Czechoslovakia,False,Czechoslovakia,Oldřich Nejedlý,77.0,False,False,False,,
1938-04-24,Czechoslovakia,Bulgaria,6,0,True,False,FIFA World Cup qualification,Prague,Czechoslovakia,False,Czechoslovakia,Ladislav Šimůnek,79.0,False,False,False,,
1938-04-24,Czechoslovakia,Bulgaria,6,0,True,False,FIFA World Cup qualification,Prague,Czechoslovakia,False,Czechoslovakia,Ladislav Šimůnek,89.0,False,False,False,,
1938-05-01,Switzerland,Portugal,2,1,True,False,FIFA World Cup qualification,Milan,Italy,True,Switzerland,Georges Aeby,24.0,False,False,False,,
1938-05-01,Switzerland,Portugal,2,1,True,False,FIFA World Cup qualification,Milan,Italy,True,Switzerland,Lauro Amado,29.0,False,False,False,,
1938-05-01,Switzerland,Portugal,2,1,True,False,FIFA World Cup qualification,Milan,Italy,True,Portugal,Fernando Peyroteo,72.0,False,True,False,,
1949-06-02,Sweden,Republic of Ireland,3,1,True,False,FIFA World Cup qualification,Solna,Sweden,False,Republic of Ireland,Davy Walsh,9.0,False,False,False,,
1949-06-02,Sweden,Republic of Ireland,3,1,True,False,FIFA World Cup qualification,Solna,Sweden,False,Sweden,Sune Andersson,17.0,False,True,False,,
1949-06-02,Sweden,Republic of Ireland,3,1,True,False,FIFA World Cup qualification,Solna,Sweden,False,Sweden,Hasse Jeppson,37.0,False,False,False,,
1949-06-02,Sweden,Republic of Ireland,3,1,True,False,FIFA World Cup qualification,Solna,Sweden,False,Sweden,Nils Liedholm,69.0,False,False,False,,
1949-06-26,Switzerland,Luxembourg,5,2,True,False,FIFA World Cup qualification,Zürich,Switzerland,False,Luxembourg,Camille Wagner,3.0,False,False,False,,
1949-06-26,Switzerland,Luxembourg,5,2,True,False,FIFA World Cup qualification,Zürich,Switzerland,False,Switzerland,René Maillard,20.0,False,False,False,,
1949-06-26,Switzerland,Luxembourg,5,2,True,False,FIFA World Cup qualification,Zürich,Switzerland,False,Switzerland,Jacques Fatton,30.0,False,False,False,,
1949-06-26,Switzerland,Luxembourg,5,2,True,False,FIFA World Cup qualification,Zürich,Switzerland,False,Switzerland,Jacques Fatton,41.0,False,False,False,,
1949-06-26,Switzerland,Luxembourg,5,2,True,False,FIFA World Cup qualification,Zürich,Switzerland,False,Switzerland,Robert Ballaman,48.0,False,False,False,,
1949-06-26,Switzerland,Luxembourg,5,2,True,False,FIFA World Cup qualification,Zürich,Switzerland,False,Switzerland,Kiki Antenen,59.0,False,False,False,,
1949-06-26,Switzerland,Luxembourg,5,2,True,False,FIFA World Cup qualification,Zürich,Switzerland,False,Luxembourg,Michel Reuter,88.0,False,False,False,,
1949-08-21,Yugoslavia,Israel,6,0,True,False,FIFA World Cup qualification,Belgrade,Yugoslavia,False,Yugoslavia,Milutin Pajević,12.0,False,False,False,,
1949-08-21,Yugoslavia,Israel,6,0,True,False,FIFA World Cup qualification,Belgrade,Yugoslavia,False,Yugoslavia,Milutin Pajević,19.0,False,False,False,,
1949-08-21,Yugoslavia,Israel,6,0,True,False,FIFA World Cup qualification,Belgrade,Yugoslavia,False,Yugoslavia,Milutin Pajević,26.0,False,False,False,,
1949-08-21,Yugoslavia,Israel,6,0,True,False,FIFA World Cup qualification,Belgrade,Yugoslavia,False,Yugoslavia,Božidar Senčar,44.0,False,False,False,,
1949-08-21,Yugoslavia,Israel,6,0,True,False,FIFA World Cup qualification,Belgrade,Yugoslavia,False,Yugoslavia,Željko Čajkovski,63.0,False,False,False,,
1949-08-21,Yugoslavia,Israel,6,0,True,False,FIFA World Cup qualification,Belgrade,Yugoslavia,False,Yugoslavia,Stjepan Bobek,83.0,False,True,False,,
1949-09-08,Republic of Ireland,Finland,3,0,True,False,FIFA World Cup qualification,Dublin,Éire,False,Republic of Ireland,Johnny Gavin,35.0,False,False,False,,
1949-09-08,Republic of Ireland,Finland,3,0,True,False,FIFA World Cup qualification,Dublin,Éire,False,Republic of Ireland,Con Martin,44.0,False,True,False,,
1949-09-08,Republic of Ireland,Finland,3,0,True,False,FIFA World Cup qualification,Dublin,Éire,False,Republic of Ireland,Con Martin,68.0,False,False,False,,
1949-09-18,Israel,Yugoslavia,2,5,False,False,FIFA World Cup qualification,Tel Aviv,Israel,False,Yugoslavia,Marko Valok,19.0,False,False,False,,
1949-09-18,Israel,Yugoslavia,2,5,False,False,FIFA World Cup qualification,Tel Aviv,Israel,False,Yugoslavia,Stjepan Bobek,20.0,False,False,False,,
1949-09-18,Israel,Yugoslavia,2,5,False,False,FIFA World Cup qualification,Tel Aviv,Israel,False,Yugoslavia,Zlatko Čajkovski,41.0,False,False,False,,
1949-09-18,Israel,Yugoslavia,2,5,False,False,FIFA World Cup qualification,Tel Aviv,Israel,False,Yugoslavia,Marko Valok,64.0,False,False,False,,
1949-09-18,Israel,Yugoslavia,2,5,False,False,FIFA World Cup qualification,Tel Aviv,Israel,False,Israel,Yehoshua Glazer,65.0,False,False,False,,
1949-09-18,Israel,Yugoslavia,2,5,False,False,FIFA World Cup qualification,Tel Aviv,Israel,False,Israel,Yehoshua Glazer,76.0,False,False,False,,
1949-09-18,Israel,Yugoslavia,2,5,False,False,FIFA World Cup qualification,Tel Aviv,Israel,False,Yugoslavia,Željko Čajkovski,82.0,False,False,False,,
1949-09-18,Luxembourg,Switzerland,2,3,False,False,FIFA World Cup qualification,Luxembourg,Luxembourg,False,Switzerland,René Maillard,1.0,False,False,False,,
1949-09-18,Luxembourg,Switzerland,2,3,False,False,FIFA World Cup qualification,Luxembourg,Luxembourg,False,Luxembourg,Armand Muller,3.0,False,False,False,,
1949-09-18,Luxembourg,Switzerland,2,3,False,False,FIFA World Cup qualification,Luxembourg,Luxembourg,False,Luxembourg,Jim Kremer,38.0,False,False,False,,
1949-09-18,Luxembourg,Switzerland,2,3,False,False,FIFA World Cup qualification,Luxembourg,Luxembourg,False,Switzerland,Hans-Peter Friedländer,59.0,False,False,False,,
1949-09-18,Luxembourg,Switzerland,2,3,False,False,FIFA World Cup qualification,Luxembourg,Luxembourg,False,Switzerland,Jacques Fatton,75.0,False,False,False,,
1949-09-18,Mexico,United States,6,2,True,False,FIFA World Cup qualification,Mexico City,Mexico,False,Mexico,Héctor Ortiz,14.0,False,False,False,,
1949-09-18,Mexico,United States,6,2,True,False,FIFA World Cup qualification,Mexico City,Mexico,False,Mexico,Horacio Casarín,23.0,False,False,False,,
1949-09-18,Mexico,United States,6,2,True,False,FIFA World Cup qualification,Mexico City,Mexico,False,Mexico,Horacio Casarín,41.0,False,False,False,,
1949-09-18,Mexico,United States,6,2,True,False,FIFA World Cup qualification,Mexico City,Mexico,False,Mexico,Luis de la Fuente,47.0,False,False,False,,
1949-09-18,Mexico,United States,6,2,True,False,FIFA World Cup qualification,Mexico City,Mexico,False,United States,John Souza,52.0,False,False,False,,
1949-09-18,Mexico,United States,6,2,True,False,FIFA World Cup qualification,Mexico City,Mexico,False,Mexico,Horacio Casarín,76.0,False,False,False,,
1949-09-18,Mexico,United States,6,2,True,False,FIFA World Cup qualification,Mexico City,Mexico,False,Mexico,Mario Ochoa,89.0,False,False,False,,
1949-09-18,Mexico,United States,6,2,True,False,FIFA World Cup qualification,Mexico City,Mexico,False,United States,Ben Wattman,90.0,False,False,False,,
1949-09-21,United States,Cuba,5,2,True,False,FIFA World Cup qualification,Mexico City,Mexico,True,United States,Walter Bahr,16.0,False,False,False,,
1949-09-21,United States,Cuba,5,2,True,False,FIFA World Cup qualification,Mexico City,Mexico,True,United States,John Souza,23.0,False,False,False,,
1949-09-21,United States,Cuba,5,2,True,False,FIFA World Cup qualification,Mexico City,Mexico,True,United States,Pete Matevich,30.0,False,False,False,,
1949-09-21,United States,Cuba,5,2,True,False,FIFA World Cup qualification,Mexico City,Mexico,True,United States,Pete Matevich,35.0,False,False,False,,
1949-09-21,United States,Cuba,5,2,True,False,FIFA World Cup qualification,Mexico City,Mexico,True,Cuba,Jacinto Barquín,42.0,False,False,False,,
1949-09-21,United States,Cuba,5,2,True,False,FIFA World Cup qualification,Mexico City,Mexico,True,United States,Frank Wallace,48.0,False,False,False,,
1949-09-21,United States,Cuba,5,2,True,False,FIFA World Cup qualification,Mexico City,Mexico,True,Cuba,Santiago Veiga,50.0,False,False,False,,
1949-09-25,Mexico,Cuba,3,0,True,False,FIFA World Cup qualification,Mexico City,Mexico,False,Mexico,José Naranjo,44.0,False,False,False,,
1949-09-25,Mexico,Cuba,3,0,True,False,FIFA World Cup qualification,Mexico City,Mexico,False,Mexico,Antonio Flores,58.0,False,False,False,,
1949-09-25,Mexico,Cuba,3,0,True,False,FIFA World Cup qualification,Mexico City,Mexico,False,Mexico,José Naranjo,88.0,False,False,False,,
1949-10-01,Northern Ireland,Scotland,2,8,False,False,FIFA World Cup qualification,Belfast,Northern Ireland,False,Scotland,Henry Morris,2.0,False,False,False,,
1949-10-01,Northern Ireland,Scotland,2,8,False,False,FIFA World Cup qualification,Belfast,Northern Ireland,False,Scotland,William Waddell,5.0,False,False,False,,
1949-10-01,Northern Ireland,Scotland,2,8,False,False,FIFA World Cup qualification,Belfast,Northern Ireland,False,Scotland,Billy Steel,23.0,False,False,False,,
1949-10-01,Northern Ireland,Scotland,2,8,False,False,FIFA World Cup qualification,Belfast,Northern Ireland,False,Scotland,Lawrence Reilly,24.0,False,False,False,,
1949-10-01,Northern Ireland,Scotland,2,8,False,False,FIFA World Cup qualification,Belfast,Northern Ireland,False,Scotland,William Waddell,31.0,False,True,False,,
1949-10-01,Northern Ireland,Scotland,2,8,False,False,FIFA World Cup qualification,Belfast,Northern Ireland,False,Northern Ireland,Samuel Smyth,50.0,False,False,False,,
1949-10-01,Northern Ireland,Scotland,2,8,False,False,FIFA World Cup qualification,Belfast,Northern Ireland,False,Northern Ireland,Samuel Smyth,59.0,False,False,False,,
1949-10-01,Northern Ireland,Scotland,2,8,False,False,FIFA World Cup qualification,Belfast,Northern Ireland,False,Scotland,Henry Morris,70.0,False,False,False,,
1949-10-01,Northern Ireland,Scotland,2,8,False,False,FIFA World Cup qualification,Belfast,Northern Ireland,False,Scotland,Jimmy Mason,80.0,False,False,False,,
1949-10-01,Northern Ireland,Scotland,2,8,False,False,FIFA World Cup qualification,Belfast,Northern Ireland,False,Scotland,Henry Morris,88.0,False,False,False,,
1949-10-09,Finland,Republic of Ireland,1,1,False,True,FIFA World Cup qualification,Helsinki,Finland,False,Republic of Ireland,Peter Farrell,65.0,False,False,False,,
1949-10-09,Finland,Republic of Ireland,1,1,False,True,FIFA World Cup qualification,Helsinki,Finland,False,Finland,Jorma Vaihela,89.0,False,False,False,,
1949-10-09,Yugoslavia,France,1,1,False,True,FIFA World Cup qualification,Belgrade,Yugoslavia,False,Yugoslavia,Željko Čajkovski,36.0,False,False,False,,
1949-10-09,Yugoslavia,France,1,1,False,True,FIFA World Cup qualification,Belgrade,Yugoslavia,False,France,Henri Baillot,55.0,False,False,False,,
1949-10-15,Wales,England,1,4,False,False,FIFA World Cup qualification,Cardiff,Wales,False,England,Stan Mortensen,22.0,False,False,False,,
1949-10-15,Wales,England,1,4,False,False,FIFA World Cup qualification,Cardiff,Wales,False,England,Jackie Milburn,29.0,False,False,False,,
1949-10-15,Wales,England,1,4,False,False,FIFA World Cup qualification,Cardiff,Wales,False,England,Jackie Milburn,34.0,False,False,False,,
1949-10-15,Wales,England,1,4,False,False,FIFA World Cup qualification,Cardiff,Wales,False,England,Jackie Milburn,66.0,False,False,False,,
